openalex_id,pmid,doi,title,abstract,year,journal,authors,type,cited_by_count,domain_query
W2886760263,30631474,10.1038/s41539-018-0029-6,Neural correlates of video game empathy training in adolescents: a randomized trial,"Abstract The ability to understand emotional experiences of others, empathy, is a valuable skill for effective social interactions. Various types of training increase empathy in adolescents, but their impact on brain circuits underlying empathy has not been examined. Video games provide a unique medium familiar and engaging to adolescents and can be used to deliver training at scale. We developed an empathy training video game, Crystals of Kaydor (Crystals), and investigated whether playing Crystals increases empathic accuracy (EA) and related brain activation in adolescents ( N = 74; 27 female; mean age(sd) = 12.8(0.7) years; age range 11–14 years). Participants completed a resting state functional MRI (rs-fMRI) scan and an EA task during an fMRI scan before and after 2 weeks of daily gameplay with either the empathy training game, Crystals ( N = 34), or the commercial video game Bastion ( N = 40), an active control condition. There were no group differences in EA improvement following gameplay, however, engagement with training aspects of Crystals was associated with a higher increase in EA-related activation in right temporoparietal junction following gameplay. Moreover, rs-fMRI connectivity in empathy-related brain circuits (posterior cingulate–medial prefrontal cortex; MPFC) was stronger after Crystals gameplay compared to Bastion. The more individuals’ EA increased following Crystals versus Bastion, the stronger their rs-fMRI connectivity in brain circuits relevant for emotion regulation (amygdala-MPFC). These findings suggest that a video game designed to increase empathic accuracy produces behaviorally-relevant, functional neural changes in fewer than 6 h of gameplay in adolescents.",2018,npj Science of Learning,Tammi R. A. Kral; Diane E. Stodola; Rasmus M. Birn; Jeanette A. Mumford; Enrique Solis,article,59,D5
W159843310,,10.69864/ijbsam.2-1.8,The Value of Virtual Assets - The Role of Game Characters in MMOGs,"Game character, or avatar, acts as the nexus of virtual assets that the player collects and produces while exploring online game worlds. What is the value of this virtual identity in the online game community? Furthermore, what are the components of play that provide added-value to the players? The evolution of Massively Multiplayer Online Games (MMOGs) has been dramatic for the past 30 years. What has remained stable, however, is the role of game characters as the main channel for value growth and perception. In this paper, we apply game studies background in order to offer implications that would contribute to the field of business. By using the motivational framework with the game characters as focal point, we will point out the specific value structures that emerge in contemporary MMOGs.",2007,International journal of business science & applied management.,Tony Manninen; Tomi Kujanpää,article,72,D5
W2152560453,22554052,10.1186/1479-5868-9-54,Active video games: the mediating effect of aerobic fitness on body composition,"BACKGROUND: Increased understanding of why and how physical activity impacts on health outcomes is needed to increase the effectiveness of physical activity interventions. A recent randomized controlled trial of an active video game (PlayStation EyeToy™) intervention showed a statistically significant treatment effect on the primary outcome, change from baseline in body mass index (BMI), which favored the intervention group at 24 weeks. In this short paper we evaluate the mediating effects of the secondary outcomes. OBJECTIVE: To identify mediators of the effect of an active video games intervention on body composition. METHODS: Data from a two-arm parallel randomized controlled trial of an active video game intervention (n = 322) were analyzed. The primary outcome was change from baseline in BMI. A priori secondary outcomes were considered as potential mediators of the intervention on BMI, including aerobic fitness (VO2Max), time spent in moderate-to-vigorous physical activity (MVPA), and food snacking at 24 weeks. RESULTS: Only aerobic fitness at 24 weeks met the conditions for mediation, and was a significant mediator of BMI. CONCLUSION: Playing active video games can have a positive effect on body composition in overweight or obese children and this effect is most likely mediated through improved aerobic fitness. Future trials should examine other potential mediators related to this type of intervention. TRIAL REGISTRATION: Australian New Zealand Clinical Trials Registry Website: http://www.anzctr.org.au. Study ID number: ACTRN12607000632493.",2012,International Journal of Behavioral Nutrition and Physical Activity,Ralph Maddison; Cliona Ní Mhurchú; Andrew Jull; Harry Prapavessis; Louise Foley,article,57,D5
W2132671813,,10.1080/00461520.2012.722805,Mindsets That Promote Resilience: When Students Believe That Personal Characteristics Can Be Developed,"Abstract Because challenges are ubiquitous, resilience is essential for success in school and in life. In this article we review research demonstrating the impact of students' mindsets on their resilience in the face of academic and social challenges. We show that students who believe (or are taught) that intellectual abilities are qualities that can be developed (as opposed to qualities that are fixed) tend to show higher achievement across challenging school transitions and greater course completion rates in challenging math courses. New research also shows that believing (or being taught) that social attributes can be developed can lower adolescents' aggression and stress in response to peer victimization or exclusion, and result in enhanced school performance. We conclude by discussing why psychological interventions that change students' mindsets are effective and what educators can do to foster these mindsets and create resilience in educational settings. Notes Of interest, research also shows it is possible within a given domain for a person to have an even more specific implicit theory. For instance, Good, Rattan, and Dweck (Citation2012) and Rattan, Good, and Dweck (Citation2012) examined implicit theories about math ability rather than general theories about intelligence. Beer (Citation2002) investigated implicit theories about shyness rather than general theories about personality. An important area for future research will be to document the relative advantages for educational practice of intervening to change a more general implicit theory versus a more specific one. TABLE 1 Academic Mindsets, for Those With More of an Entity Versus Incremental Implicit Theory of Intelligence Download CSVDisplay Table",2012,Educational Psychologist,David S. Yeager; Carol S. Dweck,article,2233,D5
W2800131526,,10.3389/fpsyg.2018.00736,Potential Adverse Effects of Violent Video Gaming: Interpersonal- Affective Traits Are Rather Impaired Than Disinhibition in Young Adults,"The increasing trend of mass shootings, which were associated with excessive use of violent video games, fueled the debate of possible effects violent video games may have on adolescents and young adults. The aim of this study was to investigate the possible link between violent video gaming effects and the disposition of adverse behavior traits such as interpersonal-affective deficits and disinhibition. Data of 167 young adults, collected by an online questionnaire battery, were analyzed for lifetime video game exposure differences (i.e. non-gamers, non-violent video gamers, stopped violent video game users and ongoing violent video game users) as well as for recent exposure effects on adverse behavior traits (Levenson’s Psychopathy Scale), while controlling for other potentially confounding lifestyle factors. While interpersonal-affective deficits were significantly higher in participants with ongoing violent video game exposure compared to non-gamers and non-violent video gamers, disinhibition was significantly higher in both – stopped and ongoing – violent video game exposure groups compared to non-gamers. Recent violent video-game exposure was a stronger predictor for interpersonal-affective deficits, but was also significant for disinhibition. Considering that we observed small to medium effects in a sample of young adults with little to moderate use of violent video games highlights the importance of further investigating the potential adverse effects of violent video games on quality of social relationships.",2018,Frontiers in Psychology,Ann‐Christin S. Kimmig; Gerda Andringa; Birgit Derntl,article,22,D5
W3046542561,32861989,10.1016/j.addbeh.2020.106595,The role of maladaptive cognitions in gaming disorder: Differences between online and offline gaming types,,2020,Addictive Behaviors,Gaëlle Bodi; Célia Maintenant; Valérie Pennequin,article,36,D5
W4206966313,35162194,10.3390/ijerph19031169,To Be or Not to Be a Female Gamer: A Qualitative Exploration of Female Gamer Identity,"The literature on online gaming has generally focused on male gamers and has been dominated by negative aspects of gaming. The present study addresses the gender gap in this field by exploring experiences of female gamers further by unravelling several positive experiences alongside some potentially harmful tendencies connected to gaming, including female gamers' wishes and ambitions for their future gaming. A total of 20 female adult gamers across Europe were interviewed and results were analysed using thematic analysis. Four main themes were identified: (i) to be or not to be a (female) gamer; (ii) improving social skills and levelling up on mental health; (iii) not always a healthy escape; and (iv) there is more to explore. The present study is one of few empirical studies regarding the construction of self-image, and experiences of female gamers. It has showed participants have a history as gamers from adolescence, but still face problems derived from the stigmatised internal gender self-image. Externally, female gamer stigmatisation may result in sexism, gender violence, harassment, and objectification. Additionally, females may decide against identifying as gamers, engaging in social gaming interaction, or hold back from online gaming in general, thereby missing out on the opportunities for recreation as well as social and psychological benefits that gaming brings. There is, therefore, urgent need for more research and actions to promote change, equity, education, and security for female gamers as well as their male counterparts. Game developers would benefit from understanding this large gamer demographic better and tailoring games for women specifically.",2022,International Journal of Environmental Research and Public Health,Daria J. Kuss; Anne Marie Kristensen; Adrian J. Williams; Olatz López-Fernández,article,76,D5
W2957010394,,10.1016/j.chb.2019.07.003,"Paying for loot boxes is linked to problem gambling, regardless of specific features like cash-out and pay-to-win",,2019,Computers in Human Behavior,David Zendle; Paul Cairns; H. R. Barnett; Cade McCall,article,140,D5
W2013477750,,10.1016/j.chb.2015.01.038,How feedback boosts motivation and play in a brain-training game,"Games are important vehicles for learning and behavior change as long as players are motivated to continue playing. We study the impact of verbal feedback in stimulating player motivation and future play in a brain-training game. We conducted a 2 (feedback valence: positive vs. negative) × 3 (feedback type: descriptive, comparative, evaluative) between-subjects experiment (N = 157, 69.4% female, Mage = 32.07). After playing a brain-training game and receiving feedback, we tapped players’ need satisfaction, motivation and intention to play the game again. Results demonstrate that evaluative feedback increases, while comparative feedback decreases future game play. Furthermore, negative feedback decreases players’ feeling of competence, but also increases immediate game play. Positive feedback, in contrast, satisfies competence and autonomy needs, thereby boosting intrinsic motivation. Negative feedback thus motivates players to repair poor short-term performances, while positive feedback is more powerful in fostering long-term motivation and play.",2015,Computers in Human Behavior,Christian Burgers; Allison Eden; Mélisande D. van Engelenburg; Sander Buningh,article,244,D5
W2964118262,,10.1609/aaai.v31i1.10744,A Deep Hierarchical Approach to Lifelong Learning in Minecraft,"We propose a lifelong learning system that has the ability to reuse and transfer knowledge from one task to another while efficiently retaining the previously learned knowledge-base. Knowledge is transferred by learning reusable skills to solve tasks in Minecraft, a popular video game which is an unsolved and high-dimensional lifelong learning problem. These reusable skills, which we refer to as Deep Skill Networks, are then incorporated into our novel Hierarchical Deep Reinforcement Learning Network (H-DRLN) architecture using two techniques: (1) a deep skill array and (2) skill distillation, our novel variation of policy distillation (Rusu et. al. 2015) for learning skills. Skill distillation enables the H-DRLN to efficiently retain knowledge and therefore scale in lifelong learning, by accumulating knowledge and encapsulating multiple reusable skills into a single distilled network. The H-DRLN exhibits superior performance and lower learning sample complexity compared to the regular Deep Q Network (Mnih et. al. 2015) in sub-domains of Minecraft.",2017,Proceedings of the AAAI Conference on Artificial Intelligence,Chen Tessler; Shahar Givony; Tom Zahavy; Daniel J. Mankowitz; Shie Mannor,article,218,D5
W2049496168,11074233,10.1016/s0006-3223(00)00888-x,Casino gambling increases heart rate and salivary cortisol in regular gamblers,,2000,Biological Psychiatry,Gerhard Meyer; Berthold P. Hauffa; Manfred Schedlowski; Cornelius R. Pawlak; Michael A. Stadler,article,191,D5
W1975464614,,10.1145/2493394.2493410,In-game assessments increase novice programmers' engagement and level completion speed,"Assessments have been shown to have positive effects on learning in compulsory educational settings. However, much less is known about their effects in discretionary learning settings, especially in computing education and educational games. We hypothesized that adding assessments to an educational computing game would provide extra opportunities for players to practice and correct misconceptions, thereby affecting their performance on subsequent levels and their motivation to continue playing. To test this, we designed a game called Gidget, in which players help a robot find and fix defects in programs that follow a mastery learning paradigm. Across two studies, we manipulated the inclusion of multiple choice and self-explanation assessment levels in the game, measuring their impact on engagement and level completion speed. In our first study, we found that including assessments caused learners to voluntarily play longer and complete more levels, suggesting increased engagement; in our second study, we found that including assessments caused learners to complete levels faster, suggesting increased understanding. These findings suggest that including assessments in a discretionary computing education game may be a key design strategy for improving informal learning of computing concepts.",2013,,Michael J. Lee; Amy J. Ko; Irwin Kwan,article,101,D5
W2512002337,27556154,10.1371/journal.pone.0160817,Learning an EMG Controlled Game: Task-Specific Adaptations and Transfer,"Video games that aim to improve myoelectric control (myogames) are gaining popularity and are often part of the rehabilitation process following an upper limb amputation. However, direct evidence for their effect on prosthetic skill is limited. This study aimed to determine whether and how myogaming improves EMG control and whether performance improvements transfer to a prosthesis-simulator task. Able-bodied right-handed participants (N = 28) were randomly assigned to 1 of 2 groups. The intervention group was trained to control a video game (Breakout-EMG) using the myosignals of wrist flexors and extensors. Controls played a regular Mario computer game. Both groups trained 20 minutes a day for 4 consecutive days. Before and after training, two tests were conducted: one level of the Breakout-EMG game, and grasping objects with a prosthesis-simulator. Results showed a larger increase of in-game accuracy for the Breakout-EMG group than for controls. The Breakout-EMG group moreover showed increased adaptation of the EMG signal to the game. No differences were found in using a prosthesis-simulator. This study demonstrated that myogames lead to task-specific myocontrol skills. Transfer to a prosthesis task is therefore far from easy. We discuss several implications for future myogame designs.",2016,PLoS ONE,Ludger van Dijk; Corry K. van der Sluis; Hylke W. van Dijk; Raoul M. Bongers,article,58,D5
W4324140769,,10.1155/2023/5640258,Overviewing Gaming Motivation and Its Associated Psychological and Sociodemographic Variables: A PRISMA Systematic Review,"Nowadays, video games are part of our everyday life, and the number of players is increasing each day passing by. Thus, understanding what motivations drive people to play video games is becoming a very important topic for researchers. That is why this systematic review had the objective to summarize the existing literature about gaming motivation by including papers that used a validated tool to do so while excluding those that did address just the psychopathological aspect of gaming. The systematic review was carried out through the Preferred Reporting Items for Systematic Reviews and Meta-Analysis (PRSIMA). A total of 53 papers were included in this systematic review, and the findings revealed that nonaddicted players and addicted players seem both to play for social, achievement, and competition motivations. Male players appeared more oriented to play to compete with others, while female players seemed to use games for relationship and social reasons. Gaming motivation was stronger in younger people.",2023,Human Behavior and Emerging Technologies,Alessia Martucci; Mustafa Can Gursesli; Mirko Duradoni; Andrea Guazzini,article,56,D5
W2963472624,,10.1145/3278607,Tensor Completion Algorithms in Big Data Analytics,"Tensor completion is a problem of filling the missing or unobserved entries of partially observed tensors. Due to the multidimensional character of tensors in describing complex datasets, tensor completion algorithms and their applications have received wide attention and achievement in areas like data mining, computer vision, signal processing, and neuroscience. In this survey, we provide a modern overview of recent advances in tensor completion algorithms from the perspective of big data analytics characterized by diverse variety, large volume, and high velocity. We characterize these advances from the following four perspectives: general tensor completion algorithms, tensor completion with auxiliary information (variety), scalable tensor completion algorithms (volume), and dynamic tensor completion algorithms (velocity). Further, we identify several tensor completion applications on real-world data-driven problems and present some common experimental frameworks popularized in the literature along with several available software repositories. Our goal is to summarize these popular methods and introduce them to researchers and practitioners for promoting future research and applications. We conclude with a discussion of key challenges and promising research directions in this community for future exploration.",2019,ACM Transactions on Knowledge Discovery from Data,Qingquan Song; Hancheng Ge; James Caverlee; Xia Hu,article,216,D5
W3009483010,32152114,10.1073/pnas.1916903117,"Active learning narrows achievement gaps for underrepresented students in undergraduate science, technology, engineering, and math","We tested the hypothesis that underrepresented students in active-learning classrooms experience narrower achievement gaps than underrepresented students in traditional lecturing classrooms, averaged across all science, technology, engineering, and mathematics (STEM) fields and courses. We conducted a comprehensive search for both published and unpublished studies that compared the performance of underrepresented students to their overrepresented classmates in active-learning and traditional-lecturing treatments. This search resulted in data on student examination scores from 15 studies (9,238 total students) and data on student failure rates from 26 studies (44,606 total students). Bayesian regression analyses showed that on average, active learning reduced achievement gaps in examination scores by 33% and narrowed gaps in passing rates by 45%. The reported proportion of time that students spend on in-class activities was important, as only classes that implemented high-intensity active learning narrowed achievement gaps. Sensitivity analyses showed that the conclusions are robust to sampling bias and other issues. To explain the extensive variation in efficacy observed among studies, we propose the heads-and-hearts hypothesis, which holds that meaningful reductions in achievement gaps only occur when course designs combine deliberate practice with inclusive teaching. Our results support calls to replace traditional lecturing with evidence-based, active-learning course designs across the STEM disciplines and suggest that innovations in instructional strategies can increase equity in higher education.",2020,Proceedings of the National Academy of Sciences,Elli J. Theobald; Mariah J. Hill; Elisa Tran; Sweta Agrawal; E. Nicole Arroyo,review,1284,D5
W2891648609,,10.1007/s40692-018-0120-2,A model of heritage content to support the design and analysis of video games for history education,"In recent years, increasing academic attention has been focused on the educational potential of video games. Serious games for heritage applications have received much interest, and many examples are well documented in the literature. Many frameworks and methodologies have been proposed for how to design serious games, yet there is a lack of guidance for how to embed heritage information in the mechanics and content of these games. There are also many examples of commercial (non-serious) games that contain heritage content, and there is interest in how these games can be used in educational contexts. However, these games are designed primarily for entertainment purposes, without pedagogical foundations and with limited historical accuracy. There is currently a lack of a rigorous, scientific approach to support the critical analysis of the content of these games and to inform their use within learning settings. In this paper, we propose that the above issues are related by a lack of definitions of heritage content in the video game medium. We describe a model that defines how historical information can be presented in a video game at a content level and demonstrate how it can be applied to the analysis of the content in a commercial historical game. Finally, we propose a novel methodology based on activity theory to guide the design of serious games, based on pre-defined heritage instructional content. The findings are relevant both to educators who wish to use heritage video games, and to designers of serious games for heritage.",2018,Journal of Computers in Education,Laurence Hanes; Robert Stone,article,43,D5
W2082591782,22865999,10.2147/cia.s32558,The effect of a cognitive-motor intervention on voluntary step execution under single and dual task conditions in older adults: a randomized controlled pilot study,"BACKGROUND: This randomized controlled pilot study aimed to explore whether a cognitive-motor exercise program that combines traditional physical exercise with dance video gaming can improve the voluntary stepping responses of older adults under attention demanding dual task conditions. METHODS: Elderly subjects received twice weekly cognitive-motor exercise that included progressive strength and balance training supplemented by dance video gaming for 12 weeks (intervention group). The control group received no specific intervention. Voluntary step execution under single and dual task conditions was recorded at baseline and post intervention (Week 12). RESULTS: After intervention between-group comparison revealed significant differences for initiation time of forward steps under dual task conditions (U = 9, P = 0.034, r = 0.55) and backward steps under dual task conditions (U = 10, P = 0.045, r = 0.52) in favor of the intervention group, showing altered stepping levels in the intervention group compared to the control group. CONCLUSION: A cognitive-motor intervention based on strength and balance exercises with additional dance video gaming is able to improve voluntary step execution under both single and dual task conditions in older adults.",2012,Clinical Interventions in Aging,Giuseppe Pichierri; Coppe; Silvio Lorenzetti; Murer; Eling D. de Bruin,article,84,D5
W2402962589,,10.4086/toc.2015.v011a004,,"Models for the processes by which ideas and influence propagate through a social network have been studied in a number of domains, including the diffusion of medical and technological innovations, the sudden and widespread adoption of various strategies in game-theoretic settings, and the effects of ""word of mouth"" in the promotion of new products. Motivated by the design of viral marketing strategies, Domingos and Richardson posed a fundamental algorithmic problem for such social network processes: if we can try to convince a subset of individuals to adopt a new product or innovation, and the goal is to trigger a large cascade of further adoptions, which set of individuals should we target?",2015,Theory of Computing,David Kempe; Jon Kleinberg; Éva Tardos,article,539,D5
W4200339142,34962557,10.1001/jamanetworkopen.2021.40875,Screen Use and Mental Health Symptoms in Canadian Children and Youth During the COVID-19 Pandemic,"Importance: Longitudinal research on specific forms of electronic screen use and mental health symptoms in children and youth during COVID-19 is minimal. Understanding the association may help develop policies and interventions targeting specific screen activities to promote healthful screen use and mental health in children and youth. Objective: To determine whether specific forms of screen use (television [TV] or digital media, video games, electronic learning, and video-chatting time) were associated with symptoms of depression, anxiety, conduct problems, irritability, hyperactivity, and inattention in children and youth during COVID-19. Design, Setting, and Participants: A longitudinal cohort study with repeated measures of exposures and outcomes was conducted in children and youth aged 2 to 18 years in Ontario, Canada, between May 2020 and April 2021 across 4 cohorts of children or youth: 2 community cohorts and 2 clinically referred cohorts. Parents were asked to complete repeated questionnaires about their children's health behaviors and mental health symptoms during COVID-19. Main Outcomes and Measures: The exposure variables were children's daily TV or digital media time, video game time, electronic-learning time, and video-chatting time. The mental health outcomes were parent-reported symptoms of child depression, anxiety, conduct problems and irritability, and hyperactivity/inattention using validated standardized tools. Results: This study included 2026 children with 6648 observations. In younger children (mean [SD] age, 5.9 [2.5] years; 275 male participants [51.7%]), higher TV or digital media time was associated with higher levels of conduct problems (age 2-4 years: β, 0.22 [95% CI, 0.10-0.35]; P < .001; age ≥4 years: β, 0.07 [95% CI, 0.02-0.11]; P = .007) and hyperactivity/inattention (β, 0.07 [95% CI, 0.006-0.14]; P = .04). In older children and youth (mean [SD] age, 11.3 [3.3] years; 844 male participants [56.5%]), higher levels of TV or digital media time were associated with higher levels of depression, anxiety, and inattention; higher levels of video game time were associated with higher levels of depression, irritability, inattention, and hyperactivity. Higher levels of electronic learning time were associated with higher levels of depression and anxiety. Conclusions and Relevance: In this cohort study, higher levels of screen use were associated poor mental health of children and youth during the COVID-19 pandemic. These findings suggest that policy intervention as well as evidence-informed social supports are needed to promote healthful screen use and mental health in children and youth during the pandemic and beyond.",2021,JAMA Network Open,Xuedi Li; Leigh M. Vanderloo; Charles Keown‐Stoneman; Katherine Tombeau Cost; Alice Charach,article,131,D5
W2621725241,28595611,10.1186/s12883-017-0888-0,Video Game Rehabilitation for Outpatient Stroke (VIGoROUS): protocol for a multi-center comparative effectiveness trial of in-home gamified constraint-induced movement therapy for rehabilitation of chronic upper extremity hemiparesis,"BACKGROUND: Constraint-Induced Movement therapy (CI therapy) is shown to reduce disability, increase use of the more affected arm/hand, and promote brain plasticity for individuals with upper extremity hemiparesis post-stroke. Randomized controlled trials consistently demonstrate that CI therapy is superior to other rehabilitation paradigms, yet it is available to only a small minority of the estimated 1.2 million chronic stroke survivors with upper extremity disability. The current study aims to establish the comparative effectiveness of a novel, patient-centered approach to rehabilitation utilizing newly developed, inexpensive, and commercially available gaming technology to disseminate CI therapy to underserved individuals. Video game delivery of CI therapy will be compared against traditional clinic-based CI therapy and standard upper extremity rehabilitation. Additionally, individual factors that differentially influence response to one treatment versus another will be examined. METHODS: This protocol outlines a multi-site, randomized controlled trial with parallel group design. Two hundred twenty four adults with chronic hemiparesis post-stroke will be recruited at four sites. Participants are randomized to one of four study groups: (1) traditional clinic-based CI therapy, (2) therapist-as-consultant video game CI therapy, (3) therapist-as-consultant video game CI therapy with additional therapist contact via telerehabilitation/video consultation, and (4) standard upper extremity rehabilitation. After 6-month follow-up, individuals assigned to the standard upper extremity rehabilitation condition crossover to stand-alone video game CI therapy preceded by a therapist consultation. All interventions are delivered over a period of three weeks. Primary outcome measures include motor improvement as measured by the Wolf Motor Function Test (WMFT), quality of arm use for daily activities as measured by Motor Activity Log (MAL), and quality of life as measured by the Quality of Life in Neurological Disorders (NeuroQOL). DISCUSSION: This multi-site RCT is designed to determine comparative effectiveness of in-home technology-based delivery of CI therapy versus standard upper extremity rehabilitation and in-clinic CI therapy. The study design also enables evaluation of the effect of therapist contact time on treatment outcomes within a therapist-as-consultant model of gaming and technology-based rehabilitation. TRIAL REGISTRATION: Clinicaltrials.gov, NCT02631850 .",2017,BMC Neurology,Lynne V. Gauthier; Chelsea Kane; Alexandra Borstad; Nancy Strahl; Gitendra Uswatte,article,83,D5
W2065785262,21852503,10.1126/science.1207998,An Interaction-Based Approach to Enhancing Secondary School Instruction and Student Achievement,"Improving teaching quality is widely recognized as critical to addressing deficiencies in secondary school education, yet the field has struggled to identify rigorously evaluated teacher-development approaches that can produce reliable gains in student achievement. A randomized controlled trial of My Teaching Partner-Secondary--a Web-mediated approach focused on improving teacher-student interactions in the classroom--examined the efficacy of the approach in improving teacher quality and student achievement with 78 secondary school teachers and 2237 students. The intervention produced substantial gains in measured student achievement in the year following its completion, equivalent to moving the average student from the 50th to the 59th percentile in achievement test scores. Gains appeared to be mediated by changes in teacher-student interaction qualities targeted by the intervention.",2011,Science,Joseph P. Allen; Robert C. Pianta; Anne Gregory; Amori Yee Mikami; Janetta Lun,article,588,D5
W2576320326,,10.14722/ndss.2016.23436,You are a Game Bot!: Uncovering Game Bots in MMORPGs via Self-similarity in the Wild,"Game bots are a critical threat to Massively Multiplayer Online Role-Playing Games (MMORPGs) because they can seriously damage the reputation and in-game economy equilibrium of MMORPGs. Existing game bot detection techniques are not only generally sensitive to changes in game contents but also limited in detecting emerging bot patterns that were hitherto unknown. To overcome the limitation of learning bot patterns over time, we propose a framework that detects game bots through machine learning technique. The proposed framework utilizes self-similarity to effectively measure the frequency of repeated activities per player over time, which is an important clue to identifying bots. Consequently, we use realworld MMORPG (""Lineage"", ""Aion"" and ""Blade & Soul"") datasets to evaluate the feasibility of the proposed framework. Our experimental results demonstrate that 1) self-similarity can be used as a general feature in various MMORPGs, 2) a detection model maintenance process with newly updated bot behaviors can be implemented, and 3) our bot detection framework is practicable.",2016,,Eunjo Lee; Jiyoung Woo; Hyoungshick Kim; Aziz Mohaisen; Huy Kang Kim,article,55,D5
W1985127787,16414386,10.1016/j.jvs.2005.09.035,Simulator assessment of innate endovascular aptitude versus empirically correct performance,,2006,Journal of Vascular Surgery,Sean J. Hislop; Jeffrey H. Hsu; Craig R. Narins; Bryce T. Gillespie; Raj A. Jain,article,67,D5
W2099257946,,10.1177/1461444814558910,The backer–developer connection: Exploring crowdfunding’s influence on video game production,"As video game development studios increasingly turn to digital crowdfunding platforms such as Kickstarter for financing, this article explores the ways in which these processes shape production. It examines in particular the interactions that typically occur between studios and players as part of crowdfunded development, analysing the ways in which these activities inform aspects of video game design. By charting the implications of this burgeoning economic model, the article contributes to scholarship concerning video game production and intervenes within more specific discussions concerning the role of the player within development. The article’s case study, which draws from evidence of production concerning multiple Kickstarter projects, is organised into two sections. The first ascertains the degrees to which Kickstarter users can influence the details of a proposed project during a crowdfunding campaign; the second looks at how developers involve crowdfunding communities within production once funding is secured.",2014,New Media & Society,Anthony N. Smith,article,67,D5
W1934909785,,10.18653/v1/d15-1001,Language Understanding for Text-based Games using Deep Reinforcement Learning,"In this paper, we consider the task of learning control policies for text-based games. In these games, all interactions in the virtual world are through text and the underlying state is not observed. The resulting language barrier makes such environments challenging for automatic game players. We employ a deep reinforcement learning framework to jointly learn state representations and action policies using game rewards as feedback. This framework enables us to map text descriptions into vector representations that capture the semantics of the game states. We evaluate our approach on two game worlds, comparing against baselines using bag-ofwords and bag-of-bigrams for state representations. Our algorithm outperforms the baselines on both worlds demonstrating the importance of learning expressive representations.",2015,,Karthik Narasimhan; Tejas Kulkarni; Regina Barzilay,article,224,D5
W2117290045,17261572,10.1177/0363546506296521,Surgical Experience Correlates with Performance on a Virtual Reality Simulator for Shoulder Arthroscopy,"Background The traditional process of surgical education is being increasingly challenged by economic constraints and concerns about patient safety. Sophisticated computer-based devices have become available to simulate the surgical experience in a protected environment. As with any new educational tool, these devices have generated controversy about the validity of the training experience. Hypothesis Performance on a virtual reality simulator correlates with actual surgical experience. Study Design Controlled laboratory study. Methods Forty-three test subjects of various experience levels in shoulder arthroscopy were tested on an arthroscopy simulator according to a standardized protocol. Subjects were evaluated for time to completion, distance traveled with the tip of the simulated probe compared with a computer-determined optimal distance, average probe velocity, and number of probe collisions with the tissues. Results Subjects were grouped according to prior experience with shoulder arthroscopy. Comparing the least experienced with most experienced groups, the average time to completion decreased by 62% from 128.8 seconds to 49.2 seconds; path length and hook collisions were more than halved from 8.2 to 3.8 and 34.1 to 16.8, respectively; and average probe velocity more than doubled from 0.18 to 0.4 cm/second. There were no significant differences for any parameter tested between subjects with video game experience compared to those without. Conclusions The study demonstrated a close and statistically significant correlation between simulator results and surgical experience, thus confirming the hypothesis. Conversely, experience with video games was not associated with improved simulator performance. This indicates that the skill set tested may be similar to the one developed in the operating room, thus suggesting its use as a potential tool for future evaluation of surgical trainees. Clinical Relevance The results have implications for the future of orthopaedic surgical training programs, the majority of which have not embraced virtual reality technology for physician education.",2007,The American Journal of Sports Medicine,Andreas H. Gomoll; Robert V. O’Toole; Joseph Czarnecki; Jon J.P. Warner,article,141,D5
W2129220510,,10.64152/10125/44372,Can I Say Something? The Effects of Digital Gameplay on Willingness to Communicate,"This paper reports on a study into the effects of digital game play on learners’ Willingness to Communicate (WTC), or individuals’ “readiness to enter into discourse at a particular time with a specific person or persons, using a L2” (MacIntyre, Dörnyei, Clément, &amp; Noels, 1998, p. 547). Thirty Thai learners of English as a foreign language enrolled in a University language course completed six 90–minute lessons playing Ragnarok Online, a popular online role–playing game. The game had been installed on a private server and was thus only available to participants in the study. We modified the game to include special instructions, or quests (missions that players are assigned to accomplish in order to get items and progress throughout the game), designed to encourage collaboration and communication. To gauge participants’ WTC, a series of questionnaires was designed, adapted from MacIntyre et al’s (2001) WTC scale and previous studies on language and communication anxiety (Horwitz, Horwitz, &amp; Cope, 1986; McCroskey &amp; Richmond, 1982) and perceived competence (Compton, 2004; MacIntyre &amp; Charos, 1996). These asked respondents about their (own perceptions of their) willingness to use English, as well as their confidence, anxiety, and perceived communicative competence in communicating in English. The questionnaires were administered at the start of the course, and again after six gaming sessions. Results on the first set of questionnaires showed that students had low confidence, high anxiety, low perceived competence, and low WTC. The second set of results showed a marked and significant improvement, with participants feeling more confident, less anxious, more competent, and more willing to communicate. We argue that the careful construction of tasks that draw on the affordances of games can have a positive effect on the language learning process.",2014,Language learning & technology,Hayo Reinders; Sorada Wattana,article,244,D5
